url,word_count,sentence_count,flesch_reading_ease,top_keywords,embedding,quality_label,predicted_quality
https://www.cm-alliance.com/cybersecurity-blog,0,0,0.0,,"[-1.18838392e-01, 4.82987016e-02,-2.54809321e-03,-1.10112308e-02,
  5.19507937e-02, 1.02917524e-02, 1.15433283e-01, 7.00786128e-04,
 -8.59254003e-02,-7.06540495e-02, 1.33180467e-03,-3.54723334e-02,
  1.84340887e-02,-6.73720846e-03, 2.44029816e-02,-2.95032114e-02,
 -5.81384934e-02,-5.04395291e-02,-2.07654592e-02, 2.90360190e-02,
 -6.36760816e-02, 2.40299571e-02, 2.62433849e-02,-6.03735168e-03,
 -1.10766105e-02,-1.40065933e-03,-1.86197720e-02, 3.27700563e-02,
  2.88606458e-03,-5.69439866e-02,-4.39416282e-02, 2.54141279e-02,
  8.79094228e-02,-2.49911882e-02,-3.66832018e-02, 6.24131272e-03,
 -6.64679408e-02,-6.71444386e-02, 2.05642264e-02, 4.23888341e-02,
  2.18802523e-02,-4.28824425e-02,-3.43769714e-02, 6.14669248e-02,
  6.56372905e-02,-7.85202682e-02, 2.94869523e-02, 1.07982485e-02,
  6.33241013e-02,-4.50846776e-02,-1.82340145e-02,-2.77210735e-02,
 -3.67378723e-03,-3.65945660e-02, 5.42502180e-02,-2.08565965e-02,
  1.50348190e-02,-6.00951761e-02, 1.63939018e-02,-3.32385525e-02,
  1.75034888e-02,-5.95159829e-04,-1.63483724e-01, 8.49208608e-02,
 -7.58383423e-02, 1.61097609e-02, 4.83829081e-02,-7.59819103e-03,
 -2.49854494e-02, 5.94975501e-02, 6.58899844e-02,-3.51375230e-02,
  8.84325767e-04,-1.15679778e-01, 4.93902974e-02, 3.36045846e-02,
  5.51542044e-02, 2.63837278e-02, 5.36944382e-02, 3.89324762e-02,
  4.39422525e-04, 1.80604402e-02,-9.28825215e-02,-4.07397188e-03,
 -8.23414244e-04,-4.88311127e-02,-6.67740684e-03,-2.35416926e-02,
 -3.81331369e-02, 5.24515882e-02,-4.24937978e-02,-5.58997244e-02,
  8.68158117e-02,-4.89617661e-02,-8.33967626e-02,-4.57635522e-02,
  2.90422067e-02, 3.46578024e-02,-8.64917263e-02, 4.06218410e-01,
  3.59494984e-02, 1.86971687e-02, 9.79782939e-02,-7.86523521e-03,
  2.37141773e-02,-5.75650819e-02,-6.10997789e-02,-6.62045320e-03,
  7.05994898e-03, 2.16698498e-02,-2.44050790e-02,-3.35145928e-02,
  2.50204233e-04, 3.17076184e-02, 4.40715775e-02, 9.46324542e-02,
 -3.55799720e-02,-4.53429250e-03, 4.37148400e-02, 2.05007280e-04,
 -2.85866158e-03,-2.48840693e-02, 3.76073015e-03, 1.40413139e-02,
  7.78158754e-02,-1.32314503e-01, 6.87644351e-03,-7.22012287e-33,
  7.33461138e-03, 2.72613438e-03, 1.21475365e-02,-2.44029565e-03,
  2.79324800e-02, 3.92706655e-02, 3.74389277e-03,-4.64352705e-02,
 -1.44924419e-02, 5.36019504e-02, 6.59065787e-03, 3.66480015e-02,
 -2.31357086e-02, 3.27537917e-02, 7.81108141e-02, 9.62750148e-03,
  7.96409789e-03, 2.87427451e-03,-1.88067288e-03, 4.69165156e-03,
 -1.24022467e-02,-8.04240757e-04,-2.30386555e-02, 4.29728888e-02,
 -2.82599460e-02,-6.69465512e-02, 3.85389999e-02,-7.08571449e-02,
  2.01093480e-02, 1.46030041e-03, 1.46385469e-03, 4.99123186e-02,
 -2.59455815e-02, 8.22306785e-04,-3.75727639e-02,-2.87406631e-02,
  3.33751328e-02,-7.46282935e-02,-3.59839797e-02, 2.56807990e-02,
 -5.01390584e-02, 1.08372560e-02,-4.24378738e-02,-2.66857515e-03,
 -4.91630984e-03, 1.66479215e-01,-1.15406874e-03,-4.96063242e-03,
 -6.48221076e-02, 6.97621405e-02,-2.81822658e-03,-2.13251226e-02,
 -1.16136998e-01, 4.33387458e-02,-3.35099897e-03,-2.01065801e-02,
  1.65539850e-02,-4.39711101e-02, 2.06194110e-02,-9.09002498e-03,
  9.71365348e-03, 3.93914171e-02,-1.24876974e-02, 9.35028121e-03,
 -8.64778757e-02,-4.85177711e-02, 2.44777873e-02,-8.49505141e-03,
  2.30635926e-02,-1.26382438e-02,-5.10099903e-02, 3.67599204e-02,
  3.77174579e-02, 3.09159923e-02,-2.87984964e-02,-1.92687586e-02,
 -1.98317729e-02, 3.58351804e-02, 8.06305557e-02, 6.49723411e-03,
  3.54552977e-02,-4.19588871e-02, 6.69382000e-03,-2.40788832e-02,
  9.50237140e-02, 5.46350330e-02, 4.22100769e-03,-5.18073291e-02,
  1.02152377e-02,-4.10986245e-02,-3.57455537e-02, 6.13181628e-02,
 -3.09435208e-03, 8.79617184e-02, 6.00082288e-03, 4.49256308e-33,
 -7.71674514e-02, 1.89930815e-02,-3.57381850e-02, 8.87978747e-02,
 -1.75551008e-02,-2.76263384e-03, 3.72739322e-02, 9.01366845e-02,
 -9.25044492e-02, 6.80299848e-02, 2.23902036e-02,-4.50896770e-02,
  3.08789015e-02, 4.44951802e-02,-5.79951610e-03, 3.52336876e-02,
  6.96884841e-02,-4.06346656e-03,-2.81550866e-02,-3.57293412e-02,
 -3.05071268e-02,-3.23784724e-02,-2.49977759e-03, 3.49294692e-02,
 -4.14807461e-02, 3.02052367e-02, 4.85891774e-02, 6.32988811e-02,
 -2.16930974e-02, 3.68005596e-02, 3.89657542e-02,-2.35814489e-02,
 -5.06325662e-02,-5.82028963e-02, 4.82624844e-02, 8.40438977e-02,
  3.67810316e-02,-7.76920060e-04, 2.48482283e-02,-5.05173355e-02,
  3.96690033e-02,-1.00828195e-02, 2.24446971e-03, 1.16977274e-01,
 -2.19612736e-02,-5.80593850e-03,-4.80929837e-02, 3.78888915e-03,
  3.51726450e-02, 7.72972628e-02,-9.31971967e-02,-1.19929416e-02,
 -2.19681207e-02, 4.12942581e-02,-2.29582638e-02, 4.16045776e-03,
 -4.32186797e-02, 7.02132061e-02,-1.90594885e-02, 4.75280103e-04,
  5.48070529e-03, 2.67614126e-02,-3.36127207e-02, 1.34686399e-02,
 -2.27467362e-02, 3.87389176e-02,-2.45232303e-02,-3.63281108e-02,
 -1.79240829e-03,-5.25698327e-02, 6.68938411e-03,-2.58465521e-02,
 -1.34835437e-01, 1.13934197e-03,-4.71693389e-02,-5.34749515e-02,
 -1.84271056e-02,-7.30414968e-03,-9.65703651e-03,-3.77261788e-02,
 -3.39998566e-02, 1.84173435e-02,-8.00309610e-03,-5.51236747e-03,
 -3.35320048e-02,-2.01805681e-02, 2.16658060e-02, 1.07582090e-02,
 -5.74747026e-02, 1.96967777e-02,-7.24086072e-03, 2.30370909e-02,
  1.20234057e-01, 3.24192480e-03, 1.01500144e-02,-1.34036666e-08,
 -4.67246249e-02, 4.06206138e-02,-5.56164235e-02,-1.88532507e-03,
  5.63239567e-02, 4.96388674e-02,-4.15415727e-02, 3.25039029e-02,
  2.57492922e-02,-1.87809300e-02, 6.92082271e-02, 2.59879548e-02,
 -2.78233588e-02, 5.75751700e-02, 9.12809074e-02,-1.53257893e-02,
 -1.04721002e-01,-2.75859926e-02,-1.62227489e-02,-3.53993662e-02,
 -1.04612922e-02,-1.39993243e-02,-2.94130528e-04,-8.36297497e-02,
  7.93228392e-03, 6.96004927e-03,-4.42297384e-02, 7.47583136e-02,
  7.44094849e-02,-4.05807570e-02,-1.82669098e-03, 1.98499877e-02,
  1.43821510e-02, 2.05853228e-02, 2.21337583e-02,-6.43704683e-02,
 -6.36984855e-02, 1.61391906e-02, 9.90736112e-03,-5.55956177e-03,
 -5.46731167e-02,-2.33116075e-02, 7.04693049e-02, 6.46800036e-03,
 -4.77000847e-02,-3.64705524e-03, 7.83757586e-03,-4.97466093e-03,
 -1.24185681e-02,-7.78121054e-02,-9.40881437e-04,-8.00252985e-03,
  6.03418192e-03, 8.43493640e-02, 1.07303791e-01, 1.14277471e-02,
  1.33666499e-02,-1.27473287e-02, 6.14542849e-02, 3.56413051e-02,
  1.58745810e-01, 1.26409411e-01, 4.65489700e-02,-1.57172587e-02]",Low,Low
https://www.varonis.com/blog/cybersecurity-tips,6914,368,45.46,"data, security, access, information, ai","[-2.35170443e-02,-3.23923640e-02,-4.78842109e-02,-3.73863168e-02,
  4.52307947e-02, 3.57280229e-03, 7.31239542e-02,-2.48373114e-03,
 -6.93792105e-02, 7.97107164e-03,-1.28844781e-02, 3.58416177e-02,
  1.64115950e-02,-5.39295236e-03, 1.31777981e-02, 8.84631202e-02,
  9.57643390e-02,-8.20868358e-04,-4.32255603e-02,-1.09414570e-02,
 -1.69183239e-02, 1.31915910e-02,-2.54848693e-03,-3.23943049e-02,
 -1.11921787e-01, 3.02557629e-02, 3.48658562e-02,-3.94735932e-02,
 -5.43419970e-04,-4.48932908e-02, 7.05157593e-02,-1.52108055e-02,
  3.06073595e-02, 7.08918273e-02,-4.92301993e-02,-3.87079194e-02,
  6.88406304e-02, 1.01549588e-02,-1.55812083e-03,-7.36920014e-02,
 -3.30703892e-02,-3.50498818e-02,-4.42097709e-02, 1.45018669e-02,
 -1.13728885e-02, 7.34903559e-04,-1.69458780e-02,-2.62084585e-02,
 -3.85548100e-02,-3.05116065e-02, 4.08002511e-02,-4.85858731e-02,
 -1.13773812e-02, 9.54008326e-02,-7.92874172e-02, 1.19797988e-02,
 -1.10846255e-02, 1.14131207e-03,-9.97531042e-03,-2.40255482e-02,
 -3.59803662e-02, 1.58920586e-02, 2.51937117e-02,-1.25666882e-03,
  3.59763950e-02, 4.52317148e-02, 3.00061218e-02, 5.94233070e-03,
  9.13537666e-02,-1.23992544e-02,-1.09107338e-01,-8.51390883e-03,
 -3.92350405e-02, 7.16774166e-02,-2.77303103e-02, 2.77064461e-02,
 -1.06166480e-02,-3.07184868e-02, 1.20609581e-01,-6.19855337e-02,
 -5.32527640e-03, 1.06160536e-01, 4.55298796e-02, 1.03552483e-01,
  3.76234576e-02,-1.76432207e-02,-4.98513728e-02, 9.82655399e-03,
 -2.74871718e-02,-2.58328114e-02, 9.50529948e-02,-3.40473210e-03,
 -2.54937690e-02, 3.30667570e-02,-2.09153127e-02,-7.17616603e-02,
 -5.44624962e-02,-5.88024780e-02, 9.76913888e-03,-5.03743859e-03,
 -1.89724304e-02, 1.67135447e-02,-6.34242371e-02, 1.09467478e-02,
 -2.60294564e-02,-3.20979208e-02, 4.75296341e-02,-6.98542669e-02,
  2.46854275e-02, 9.60135907e-02,-1.62548944e-02, 1.48441754e-02,
 -3.13198753e-02,-6.23124689e-02, 2.58438215e-02,-4.96101715e-02,
 -9.13527384e-02, 5.82342967e-02, 1.31306713e-02, 7.04635773e-03,
  9.05157346e-03,-6.80278055e-03, 5.17525785e-02,-4.83389832e-02,
  6.22076988e-02, 3.69276665e-03,-1.20933957e-01, 7.85607780e-33,
 -1.33429207e-02, 2.62394603e-02,-4.00510021e-02,-4.48272750e-02,
 -7.84624461e-03,-3.13211139e-03, 3.34778032e-03, 4.44028936e-02,
 -4.46206369e-02, 1.29857957e-01,-8.06604475e-02, 6.03905804e-02,
  9.20689106e-03, 1.74867623e-02, 8.38822946e-02, 2.09786110e-02,
  6.32356405e-02, 2.54200287e-02, 5.51716611e-02, 3.17858951e-03,
  7.55788386e-02,-5.97418211e-02, 1.12630129e-01, 2.48517413e-02,
  1.68074429e-01,-2.17696913e-02, 7.23185018e-03, 4.48445678e-02,
  8.09575915e-02, 2.75136307e-02,-1.26520768e-01,-5.35422713e-02,
 -4.92152683e-02, 7.28783607e-02, 1.47584127e-02, 3.19778807e-02,
 -5.26527949e-02,-7.46168941e-02,-8.74437485e-03,-1.04243290e-02,
 -7.15082884e-02, 2.78661344e-02, 2.74896454e-02,-3.52187268e-02,
  4.69490476e-02, 5.22767715e-02,-1.24077210e-02,-2.50599701e-02,
 -1.63663402e-02,-1.72680952e-02,-2.81009600e-02,-2.04765778e-02,
 -3.25942189e-02, 2.22352552e-04,-8.14518705e-02,-3.57201137e-03,
  2.57032155e-03,-5.78776151e-02, 4.37464640e-02, 3.43475454e-02,
 -8.41218084e-02,-8.33929479e-02,-2.02689655e-02,-4.58626300e-02,
  1.20854080e-02,-2.42766682e-02, 7.71159902e-02,-3.51373255e-02,
  1.77235398e-02, 8.95625725e-03,-2.65661832e-02, 5.51628228e-03,
  8.34446326e-02, 1.41451526e-02,-4.30049747e-02,-4.36324216e-02,
  1.31674008e-02, 4.58039492e-02, 7.58079952e-03, 2.77565606e-02,
 -4.35090289e-02,-1.42718190e-02, 5.61983138e-02, 5.59371663e-03,
  1.78525457e-03,-3.01602539e-02, 2.55353586e-03,-4.14711386e-02,
 -1.39580160e-01, 2.97404304e-02,-8.39862898e-02,-1.74479429e-02,
  5.03850505e-02, 7.45124370e-02,-4.62756008e-02,-6.24774219e-33,
 -7.09012747e-02,-1.97511520e-02,-3.41462456e-02, 1.71343610e-02,
 -1.50640942e-02, 1.67213976e-02,-2.15865951e-03,-9.75742284e-03,
  1.44083649e-02, 2.04153415e-02,-3.71723855e-03,-1.26791513e-02,
 -1.20538976e-02,-2.66328119e-02,-2.69084275e-02, 2.33026166e-02,
 -5.96434064e-02,-2.10504439e-02,-2.33491454e-02,-2.12682001e-02,
 -1.19832978e-02, 1.49452686e-01,-4.76298556e-02, 3.85657549e-02,
  1.10947033e-02, 2.02859752e-02,-3.18364762e-02, 2.88699903e-02,
  1.08224131e-01, 2.65408605e-02,-2.64653545e-02, 3.80929671e-02,
  6.16809241e-02,-3.98578271e-02,-8.48694965e-02,-6.22660369e-02,
  9.69860777e-02,-5.51836081e-02,-1.85522847e-02, 7.16206655e-02,
  3.77021767e-02, 9.87151638e-02,-3.09149418e-02,-1.74201522e-02,
 -3.64257470e-02, 1.31920460e-04,-5.96593097e-02, 9.82021019e-02,
  4.50068945e-03,-2.90371981e-02, 8.51086061e-03,-9.66170989e-03,
  3.11053060e-02, 3.61072421e-02, 1.88762341e-02, 2.91495845e-02,
  1.12843156e-01, 1.43231952e-03,-1.01887204e-01, 6.66125715e-02,
  4.83644605e-02, 2.99396124e-02,-1.87630076e-02, 9.15527120e-02,
  3.17590274e-02, 3.54739018e-02, 4.71112393e-02, 1.93960480e-02,
 -4.55376096e-02,-1.12139015e-02, 3.72258723e-02, 1.02247903e-02,
 -1.14975050e-02,-4.59778085e-02,-9.70603339e-03,-1.06960617e-01,
 -8.24530423e-02,-9.10089985e-02,-1.06169106e-02, 2.47639939e-02,
 -9.33943724e-04,-5.50233386e-02,-3.57292630e-02, 7.34967813e-02,
  1.89577211e-02, 1.75443385e-02, 4.13642675e-02,-2.86619850e-02,
  1.33574996e-02,-4.55557043e-03,-1.38174355e-01,-9.01246145e-02,
 -1.15686342e-01, 1.06734447e-01, 4.34383837e-04,-4.86632281e-08,
  3.12371328e-02,-4.77776527e-02, 5.54139763e-02,-4.94117364e-02,
 -2.44197715e-02, 1.63945891e-02,-9.49904397e-02, 1.06541157e-01,
 -1.52100883e-02,-3.98238488e-02, 9.17966589e-02,-1.89833660e-02,
 -9.57321152e-02,-4.20634821e-02, 8.99059176e-02,-1.63397230e-02,
  6.12639897e-02,-4.95322756e-02,-3.33835371e-02,-2.37673186e-02,
  9.07241032e-02, 6.82213402e-04,-3.61250862e-02,-2.87260883e-03,
  7.50965253e-02,-7.59688392e-03,-7.17407092e-03, 5.16300052e-02,
  2.00205706e-02, 4.13765274e-02,-5.44648841e-02,-7.28618801e-02,
  9.04382840e-02, 1.26547636e-02,-3.59602011e-04, 5.49405739e-02,
  4.91691716e-02,-1.00695595e-01, 4.68169451e-02, 8.67106244e-02,
 -6.57893810e-03, 1.78117324e-02, 4.60813120e-02, 1.85052529e-02,
 -4.45295349e-02,-2.57724430e-02, 5.56989620e-03,-2.23897565e-02,
  3.59196626e-02,-7.83897191e-03, 3.64564247e-02,-1.38185704e-02,
  1.89241040e-02, 9.08359960e-02, 8.76218267e-03, 5.64802550e-02,
 -1.15242954e-02,-2.85472870e-02, 9.38640460e-02, 1.01870380e-01,
  6.95479438e-02,-7.00026676e-02,-2.14946195e-02,-4.20970246e-02]",Medium,Medium
https://www.cisecurity.org/insights/blog/11-cyber-defense-tips-to-stay-secure-at-work-and-home,4683,303,55.54,"use, data, security, email, secure","[-6.45295624e-03,-7.18072476e-03, 1.94685291e-02,-5.98062761e-02,
  7.25119486e-02, 5.50926216e-02, 7.01407641e-02, 1.77875068e-02,
 -2.57816399e-03,-1.00742571e-01,-2.37221941e-02, 4.71417152e-04,
  4.23491485e-02, 2.19560601e-02,-3.38192880e-02, 1.13373669e-02,
  1.11997239e-02,-2.82745920e-02,-4.17031497e-02, 2.65515074e-02,
  6.67200387e-02,-1.72314588e-02, 2.95371842e-02, 5.34804501e-02,
 -7.73058161e-02,-1.74849685e-02, 2.82154791e-02,-4.17227782e-02,
 -1.01701684e-01,-2.87053660e-02, 2.80090589e-02,-8.65459517e-02,
 -3.92462686e-02, 3.78846377e-02,-1.25484196e-02,-8.11746940e-02,
  8.74271709e-03, 6.76032305e-02, 9.79054943e-02,-3.36021790e-03,
  1.61703080e-02,-9.40952376e-02, 1.28163062e-02, 1.88684016e-02,
 -1.94819104e-02, 3.99766751e-02, 9.85172112e-03, 3.96220349e-02,
  1.99384522e-02,-1.53093189e-02, 1.55832991e-03,-3.25827003e-02,
 -3.04071400e-02, 1.38840051e-02,-3.26718464e-02,-9.79495142e-03,
  1.47017604e-02,-9.31066200e-02, 6.20273463e-02,-2.12167352e-02,
  3.98718752e-02,-6.63470998e-02, 1.03632078e-01,-2.01773420e-02,
 -3.53235230e-02, 1.60474777e-02, 2.23118742e-03, 4.45379205e-02,
  4.82855290e-02, 8.92312899e-02,-2.88514588e-02,-1.10039944e-02,
 -3.00106760e-02, 1.43686429e-01, 5.66499121e-02,-4.46139611e-02,
  1.39868539e-02,-4.95496951e-02, 7.22628087e-03,-3.37590789e-03,
  5.43588474e-02, 2.57205013e-02, 4.20624800e-02, 7.84138367e-02,
  4.03255783e-02, 1.12851426e-01, 5.03824428e-02, 4.66404296e-02,
  8.37430879e-02,-2.97971107e-02, 1.26846461e-03,-4.38561477e-02,
 -1.99175021e-03,-4.90582315e-03, 6.17139973e-02,-6.74562678e-02,
 -7.70778283e-02,-3.91663760e-02, 3.28103229e-02,-8.42671841e-03,
  2.99084708e-02,-3.74420844e-02, 9.40343067e-02,-8.08684230e-02,
 -7.57555803e-03, 3.97016555e-02, 5.71219176e-02, 8.84084627e-02,
  6.66069910e-02, 4.04891893e-02,-4.12249975e-02,-3.89942713e-02,
 -7.58550763e-02,-1.01075554e-02,-3.18834148e-02,-5.30959293e-02,
 -1.70424872e-03, 6.78687990e-02, 2.83112563e-02,-3.81695107e-02,
  7.80770034e-02, 3.03760543e-02, 3.96282710e-02,-3.10124587e-02,
  2.41189543e-02,-6.90384433e-02,-7.07651256e-03, 3.70134959e-33,
 -7.14653358e-03, 1.28050238e-01, 3.55338561e-03,-5.44903986e-02,
 -1.39727695e-02,-5.04792109e-02, 3.44266929e-02, 6.74193725e-02,
  5.93659328e-03, 2.67596934e-02,-2.18594801e-02, 5.45185292e-03,
  5.55757694e-02, 2.29895376e-02,-4.65766303e-02, 5.05941845e-02,
  1.74342413e-02,-3.38235572e-02, 4.34064120e-02,-9.41644758e-02,
  3.96108106e-02,-2.54359283e-02, 1.52390469e-02, 1.16892662e-02,
  5.12794368e-02,-8.18410888e-02,-6.47236183e-02, 4.64226007e-02,
 -3.06175053e-02,-5.82455471e-03,-7.03689978e-02,-5.88671910e-03,
 -4.92260680e-02, 2.17585023e-02, 7.73914754e-02, 7.07302801e-03,
  2.78330990e-03,-6.02288879e-02, 2.16483213e-02,-4.31241840e-02,
 -5.69930263e-02,-1.86047442e-02, 1.21510522e-02, 3.57506648e-02,
  7.97955245e-02, 5.94717003e-02,-6.94506019e-02,-3.04088928e-02,
 -4.15637828e-02,-6.05557533e-03,-5.39924763e-02,-4.23756838e-02,
  5.40000610e-02, 7.20810657e-03,-1.28336653e-01,-1.25093414e-02,
 -4.73543927e-02,-9.97962505e-02, 7.26970732e-02,-2.39344575e-02,
 -7.45478878e-03,-3.32034081e-02, 3.39710750e-02,-4.33519296e-02,
 -2.28173323e-02,-8.51883814e-02, 1.48569355e-02,-1.68187041e-02,
 -1.31929284e-02,-6.38564155e-02, 1.31374812e-02,-4.50034253e-02,
  1.87373776e-02, 2.72245705e-03,-5.09548448e-02, 6.74735010e-03,
 -5.63243069e-02,-3.27701829e-02,-1.72678661e-02, 7.05879703e-02,
 -3.59227434e-02,-5.60762733e-03, 1.10396400e-01,-2.60713045e-02,
  2.34689973e-02,-1.10116350e-02,-5.23315370e-02,-2.35121027e-02,
 -4.80850302e-02, 3.32164429e-02, 4.44914997e-02,-5.57918921e-02,
 -8.47349390e-02, 4.60672416e-02, 1.06530664e-02,-4.89694857e-33,
 -1.61277708e-02, 1.23742828e-02, 4.06740559e-03, 8.80281068e-03,
 -3.96939367e-02, 5.46127781e-02, 3.42266001e-02,-1.51428964e-03,
 -3.98449134e-04,-3.70598561e-03,-5.10093151e-03, 1.05291858e-01,
  3.26743461e-02,-1.16225645e-01,-2.83191502e-02, 3.54804993e-02,
  2.58714836e-02, 4.49880362e-02,-9.12924334e-02,-2.34074965e-02,
  1.18888468e-02, 6.06663944e-03,-7.73023665e-02, 7.00751552e-03,
  1.48616666e-02, 2.25423854e-02, 2.71466859e-02, 6.80676103e-03,
  7.24768564e-02, 3.52099910e-02, 5.35630621e-02, 3.00600417e-02,
  1.15530856e-01, 1.00955376e-02,-6.87658496e-04, 3.29465307e-02,
  5.22777624e-02,-1.88478045e-02, 7.25469440e-02,-2.14303248e-02,
  2.95282789e-02, 8.73971060e-02, 1.59432348e-02,-5.93945421e-02,
 -2.17543468e-02,-1.86898261e-02,-3.55209671e-02, 5.03603481e-02,
  7.29215378e-03, 5.60728507e-03, 6.22215308e-02, 3.77080664e-02,
  1.08652469e-02,-8.39635804e-02,-6.13166392e-03, 5.91076650e-02,
 -3.63411345e-02,-1.24219824e-02,-8.75062961e-03, 2.01033838e-02,
 -6.85193464e-02,-2.46212706e-02,-4.02800441e-02, 4.92494591e-02,
 -3.23626064e-02,-4.85673510e-02,-1.49500780e-02, 1.10666029e-01,
 -1.90381911e-02,-1.41845876e-02,-8.67076591e-02, 3.99929173e-02,
 -1.80855896e-02,-5.55878282e-02,-1.68840736e-02,-1.78143054e-01,
  4.15815338e-02, 4.71090451e-02,-6.30834848e-02, 7.50027820e-02,
  1.60936266e-01,-4.21129540e-02,-1.73935443e-02,-1.49468640e-02,
 -1.59288552e-02, 4.08062488e-02, 1.30809443e-02,-5.10772550e-03,
 -2.10354980e-02,-4.23950069e-02,-2.39364244e-02,-4.77348454e-02,
 -1.18136168e-01, 6.67762458e-02, 5.02709346e-03,-5.71621150e-08,
  1.05817415e-01, 4.98290472e-02, 8.09304938e-02, 1.90653335e-02,
 -2.55107172e-02, 1.67219117e-02,-4.54357564e-02,-1.43472152e-02,
 -4.71818410e-02,-7.33615309e-02, 1.05350940e-02,-4.85268459e-02,
  6.43538684e-02,-1.54484138e-02, 2.54038535e-02,-2.67559756e-02,
 -7.43170604e-02,-5.16828597e-02,-1.75561924e-02,-4.89460193e-02,
  6.74772337e-02,-7.45483711e-02,-4.89787757e-02,-2.14799270e-02,
  6.74964339e-02, 4.64597810e-03,-2.01965552e-02,-7.17980321e-03,
 -3.13045569e-02, 4.38133702e-02,-5.88899367e-02,-5.19801304e-02,
 -8.75190496e-02, 7.65090063e-02,-4.93853018e-02, 5.48913777e-02,
  1.66898333e-02,-1.19702965e-01, 5.59707172e-02, 1.57331973e-02,
 -7.71316607e-03, 3.38952494e-04, 5.85478954e-02,-2.17521680e-03,
 -9.10739452e-02, 7.53478892e-03,-5.50592616e-02,-8.73527899e-02,
  1.20628299e-02, 1.07362017e-03, 8.93481716e-04, 2.39327606e-02,
  7.99094513e-02, 1.41726390e-01,-7.72034470e-03,-8.86610057e-03,
  4.67336178e-02,-2.52642836e-02, 1.00930184e-02, 1.52937040e-01,
  5.38678840e-02,-7.53305107e-02,-4.72447202e-02, 3.76621261e-02]",High,High
